id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
Y00284,6170656,SUBSPECIES,Platycercus elegans,Platycercus elegans flaveolus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Platycercus elegans,Crimson Rosella (Yellow),"Platycercus elegans flaveolus Gould, 1837",Platycercus elegans flaveolus,ACCEPTED,100,EXACT,2019-12-02T14:48:56Z
Y00304,2479795,SPECIES,Neopsephotus bourkii,Neopsephotus bourkii,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neopsephotus,Neopsephotus bourkii,Bourke's Parrot,"Neopsephotus bourkii (Gould, 1841)",Neopsephotus bourkii,ACCEPTED,100,EXACT,2019-12-02T14:44:39Z
Y00348,2496204,SPECIES,Scythrops novaehollandiae,Scythrops novaehollandiae,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Scythrops,Scythrops novaehollandiae,Channel-billed Cuckoo,"Scythrops novaehollandiae Latham, 1790",Scythrops novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:52:26Z
Y00380,6090741,SUBSPECIES,Petroica boodang,Petroica boodang boodang,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Petroica boodang,Scarlet Robin (Scarlet),Petroica boodang boodang,Petroica boodang boodang,ACCEPTED,100,EXACT,2019-12-02T14:47:53Z
Y00452,2487022,SPECIES,Ashbyia lovensis,Ashbyia lovensis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Ashbyia,Ashbyia lovensis,Gibberbird,"Ashbyia lovensis (Ashby, 1911)",Ashbyia lovensis,ACCEPTED,100,EXACT,2019-12-02T14:25:55Z
Y00488,7341545,SUBSPECIES,Sericornis frontalis,Sericornis frontalis frontalis,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Sericornis,Sericornis frontalis,NA,Sericornis frontalis frontalis,Sericornis frontalis frontalis,ACCEPTED,100,EXACT,2019-12-02T14:52:32Z
Y00508,5817098,SPECIES,Megalurus cruralis,Megalurus cruralis,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Megalurus,Megalurus cruralis,Brown Songlark,"Megalurus cruralis Vigors & Horsfield, 1827",Megalurus cruralis,ACCEPTED,100,EXACT,2019-12-02T14:42:04Z
Y00524,5231333,SPECIES,Acrocephalus stentoreus,Acrocephalus stentoreus,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus stentoreus,Clamorous Reed Warbler,"Acrocephalus stentoreus (Hemprich & Ehrenberg, 1833)",Acrocephalus stentoreus,ACCEPTED,100,EXACT,2019-12-02T13:59:54Z
Y00532,2487511,SPECIES,Malurus splendens,Malurus splendens,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus splendens,Splendid Fairywren,"Malurus splendens (Quoy & Gaimard, 1830)",Malurus splendens,ACCEPTED,100,EXACT,2019-12-02T14:41:51Z
Y00540,2487501,SPECIES,Malurus pulcherrimus,Malurus pulcherrimus,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus pulcherrimus,Blue-breasted Fairywren,"Malurus pulcherrimus Gould, 1844",Malurus pulcherrimus,ACCEPTED,100,EXACT,2019-12-02T14:41:49Z
Y00620,2486880,SPECIES,Lichenostomus cratitius,Lichenostomus cratitius,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Lichenostomus,Lichenostomus cratitius,Purple-gaped Honeyeater,"Lichenostomus cratitius (Gould, 1841)",Lichenostomus cratitius,ACCEPTED,100,EXACT,2019-12-02T14:40:14Z
Y00648,2490585,SPECIES,Mirafra javanica,Mirafra javanica,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Mirafra,Mirafra javanica,Horsfield's Bush Lark,"Mirafra javanica Horsfield, 1821",Mirafra javanica,ACCEPTED,100,EXACT,2019-12-02T14:43:09Z
Y00680,2494820,SPECIES,Chlamydera maculata,Chlamydera maculata,Animalia,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Chlamydera,Chlamydera maculata,Spotted Bowerbird,"Chlamydera maculata (Gould, 1837)",Chlamydera maculata,ACCEPTED,100,EXACT,2019-12-02T14:29:36Z
Y00700,2489439,SPECIES,Cracticus nigrogularis,Cracticus nigrogularis,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus nigrogularis,Pied Butcherbird,"Cracticus nigrogularis (Gould, 1837)",Cracticus nigrogularis,ACCEPTED,100,EXACT,2019-12-02T14:31:03Z
Y00868,2482522,SPECIES,Corvus tasmanicus,Corvus tasmanicus,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus tasmanicus,Forest Raven,"Corvus tasmanicus Mathews, 1912",Corvus tasmanicus,ACCEPTED,100,EXACT,2019-12-02T14:30:55Z
Y00876,2490307,SPECIES,Motacilla citreola,Motacilla citreola,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla citreola,Citrine Wagtail,"Motacilla citreola Pallas, 1776",Motacilla citreola,ACCEPTED,100,EXACT,2019-12-02T14:43:41Z
Y00948,9761484,SPECIES,Anas platyrhynchos,Anas platyrhynchos,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,Mallard,"Anas platyrhynchos Linnaeus, 1758",Anas platyrhynchos,ACCEPTED,100,EXACT,2019-12-02T14:23:59Z
Y00980,2481622,SPECIES,Stercorarius antarcticus,Stercorarius antarcticus,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius antarcticus,Brown Skua,"Stercorarius antarcticus (Lesson, 1831)",Stercorarius antarcticus,ACCEPTED,100,EXACT,2019-12-02T14:53:32Z
Y01024,2435422,SPECIES,Dasycercus cristicauda,Dasycercus cristicauda  (NC),Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasycercus,Dasycercus cristicauda,Mulgara,"Dasycercus cristicauda (Krefft, 1867)",Dasycercus cristicauda,ACCEPTED,100,EXACT,2019-12-02T14:32:56Z
Y01068,2435396,SPECIES,Sminthopsis ooldea,Sminthopsis ooldea,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis ooldea,Ooldea Dunnart,"Sminthopsis ooldea Troughton, 1965",Sminthopsis ooldea,ACCEPTED,100,EXACT,2019-12-02T14:53:10Z
Y01076,2435408,SPECIES,Sminthopsis hirtipes,Sminthopsis hirtipes,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis hirtipes,Hairy-footed Dunnart,"Sminthopsis hirtipes Thomas, 1898",Sminthopsis hirtipes,ACCEPTED,100,EXACT,2019-12-02T14:53:07Z
Y01092,2435311,SPECIES,Isoodon obesulus,Isoodon obesulus,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon obesulus,Southern Brown Bandicoot,"Isoodon obesulus (Shaw, 1797)",Isoodon obesulus,ACCEPTED,100,EXACT,2019-12-02T14:38:57Z
Y01324,2433008,GENUS,Tadarida,Austronomus australis,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,NA,guano bats,"Tadarida Rafinesque, 1814",Tadarida,ACCEPTED,NA,Synonym,2019-12-02T14:26:17Z
Y01412,7429082,SPECIES,Mus musculus,Mus musculus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculus,House Mouse,"Mus musculus Linnaeus, 1758",Mus musculus,ACCEPTED,100,EXACT,2019-12-02T14:43:46Z
Y01480,2438971,SPECIES,Notomys mitchellii,Notomys mitchellii,Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,Notomys mitchellii,Mitchell's Hopping Mouse,"Notomys mitchellii (Ogilby, 1838)",Notomys mitchellii,ACCEPTED,100,EXACT,2019-12-02T14:45:27Z
Y01536,2435035,SPECIES,Felis catus,Felis catus,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,Domestic Cat,"Felis catus Linnaeus, 1758",Felis catus,ACCEPTED,100,EXACT,2019-12-02T14:35:40Z
Y01616,8324617,SPECIES,Delphinus delphis,Delphinus delphis,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,Delphinus delphis,common dolphin,"Delphinus delphis Linnaeus, 1758",Delphinus delphis,ACCEPTED,100,EXACT,2019-12-02T14:33:18Z
Y02052,5789699,SPECIES,Lucasium byrnei,Lucasium byrnei,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Lucasium,Lucasium byrnei,Byrne's Gecko,"Lucasium byrnei (Lucas & Frost, 1896)",Lucasium byrnei,ACCEPTED,100,EXACT,2019-12-02T14:41:08Z
Y02060,6066781,SPECIES,Lucasium maini,Diplodactylus maini,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Lucasium,Lucasium maini,Main's Ground Gecko,"Lucasium maini (Kluge, 1962)",Lucasium maini,ACCEPTED,NA,Synonym,2019-12-02T14:33:45Z
Y02176,5226054,SPECIES,Ctenophorus chapmani,Ctenophorus chapmani,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus chapmani,Bight Heath Dragon,"Ctenophorus chapmani (Storr, 1977)",Ctenophorus chapmani,ACCEPTED,100,EXACT,2019-12-02T14:31:37Z
Y02184,5226051,SPECIES,Ctenophorus fionni,Ctenophorus fionni,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus fionni,Peninsula Dragon,"Ctenophorus fionni (Procter, 1923)",Ctenophorus fionni,ACCEPTED,100,EXACT,2019-12-02T14:31:42Z
Y02192,8575924,SPECIES,Pogona minor,Pogona minor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,Pogona minor,Western Bearded Dragon,"Pogona minor (Sternfeld, 1919)",Pogona minor,ACCEPTED,100,EXACT,2019-12-02T14:49:22Z
Y02204,2465641,SPECIES,Pogona vitticeps,Pogona vitticeps,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,Pogona vitticeps,Central Bearded Dragon,"Pogona vitticeps (Ahl, 1926)",Pogona vitticeps,ACCEPTED,100,EXACT,2019-12-02T14:49:27Z
Y02344,2462264,SPECIES,Ctenotus calurus,Ctenotus calurus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus calurus,Blue-tailed Finesnout Ctenotus,"Ctenotus calurus Storr, 1969",Ctenotus calurus,ACCEPTED,100,EXACT,2019-12-02T14:32:03Z
Y02360,2462355,SPECIES,Ctenotus joanae,Ctenotus joanae,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus joanae,Black-soil Ctenotus,"Ctenotus joanae Storr, 1970",Ctenotus joanae,ACCEPTED,100,EXACT,2019-12-02T14:32:09Z
Y02408,2463131,SPECIES,Egernia cunninghami,Egernia cunninghami,Animalia,Chordata,Reptilia,Squamata,Scincidae,Egernia,Egernia cunninghami,Cunningham's Skink,"Egernia cunninghami (Gray, 1832)",Egernia cunninghami,ACCEPTED,100,EXACT,2019-12-02T14:34:16Z
Y02492,2464605,SPECIES,Lerista muelleri,Lerista muelleri  (NC),Animalia,Chordata,Reptilia,Squamata,Scincidae,Lerista,Lerista muelleri,Wood Mulch-slider,"Lerista muelleri (Fischer, 1881)",Lerista muelleri,ACCEPTED,100,EXACT,2019-12-02T14:39:58Z
Y02572,2462520,SPECIES,Tiliqua adelaidensis,Tiliqua adelaidensis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Tiliqua,Tiliqua adelaidensis,Pygmy Bluetongue Lizard,"Tiliqua adelaidensis (Peters, 1863)",Tiliqua adelaidensis,ACCEPTED,100,EXACT,2019-12-02T14:55:19Z
Y02580,2462503,SPECIES,Tiliqua scincoides,Tiliqua scincoides,Animalia,Chordata,Reptilia,Squamata,Scincidae,Tiliqua,Tiliqua scincoides,Common Bluetongue,"Tiliqua scincoides (White, 1790)",Tiliqua scincoides,ACCEPTED,100,EXACT,2019-12-02T14:55:25Z
Y02724,4820826,SPECIES,Parasuta nigriceps,Parasuta nigriceps,Animalia,Chordata,Reptilia,Squamata,Elapidae,Parasuta,Parasuta nigriceps,Mallee Black-backed Snake,"Parasuta nigriceps (Günther, 1863)",Parasuta nigriceps,ACCEPTED,100,EXACT,2019-12-02T14:47:03Z
Y03020,2427794,SPECIES,Litoria cultripes,Cyclorana cultripes,Animalia,Chordata,Amphibia,Anura,Hylidae,Litoria,Litoria cultripes,NA,"Litoria cultripes (Parker, 1940)",Litoria cultripes,ACCEPTED,NA,Synonym,2019-12-02T14:32:36Z
Y03100,2429598,SPECIES,Notaden nichollsi,Notaden nichollsi,Animalia,Chordata,Amphibia,Anura,Limnodynastidae,Notaden,Notaden nichollsi,NA,"Notaden nichollsi Parker, 1940",Notaden nichollsi,ACCEPTED,100,EXACT,2019-12-02T14:45:14Z
Y03128,2424592,SPECIES,Crinia deserticola,Crinia deserticola,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Crinia,Crinia deserticola,NA,"Crinia deserticola (Liem & Ingram, 1977)",Crinia deserticola,ACCEPTED,100,EXACT,2019-12-02T14:31:19Z
Y04076,7341242,SUBSPECIES,Pomatostomus temporalis,Pomatostomus temporalis temporalis,Animalia,Chordata,Aves,Passeriformes,Pomatostomidae,Pomatostomus,Pomatostomus temporalis,NA,Pomatostomus temporalis temporalis,Pomatostomus temporalis temporalis,ACCEPTED,100,EXACT,2019-12-02T14:49:42Z
Y04112,2470777,SPECIES,Varanus brevicaudus,Varanus brevicauda,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus brevicaudus,Short-tailed Pygmy Monitor,"Varanus brevicaudus Boulenger, 1898",Varanus brevicaudus,ACCEPTED,NA,Synonym,2019-12-02T14:56:34Z
Y04120,2486761,SPECIES,Coracina novaehollandiae,Coracina novaehollandiae,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,Coracina novaehollandiae,Black-faced Cuckooshrike,"Coracina novaehollandiae (Gmelin, 1789)",Coracina novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:30:36Z
Y04148,2498095,SPECIES,Anas gracilis,Anas gracilis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas gracilis,Grey Teal,"Anas gracilis Buller, 1869",Anas gracilis,ACCEPTED,100,EXACT,2019-12-02T14:23:58Z
Y04164,5232432,SPECIES,Cereopsis novaehollandiae,Cereopsis novaehollandiae  (NC),Animalia,Chordata,Aves,Anseriformes,Anatidae,Cereopsis,Cereopsis novaehollandiae,Cape Barren Goose,"Cereopsis novaehollandiae Latham, 1801",Cereopsis novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:28:45Z
Y04172,2494108,SPECIES,Cormobates leucophaea,Cormobates leucophaea,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Cormobates,Cormobates leucophaea,White-throated Treecreeper,"Cormobates leucophaea (Latham, 1802)",Cormobates leucophaea,ACCEPTED,100,EXACT,2019-12-02T14:30:46Z
Y04200,7061018,SUBSPECIES,Entomyzon cyanotis,Entomyzon cyanotis cyanotis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Entomyzon,Entomyzon cyanotis,NA,Entomyzon cyanotis cyanotis,Entomyzon cyanotis cyanotis,ACCEPTED,100,EXACT,2019-12-02T14:34:37Z
Y04228,6174053,SUBSPECIES,Philemon corniculatus,Philemon corniculatus monachus,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Philemon,Philemon corniculatus,NA,"Philemon corniculatus monachus (Latham, 1802)",Philemon corniculatus monachus,ACCEPTED,100,EXACT,2019-12-02T14:48:20Z
Y04244,7192413,SUBSPECIES,Larus dominicanus,Larus dominicanus dominicanus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus dominicanus,Kelp Gull (dominicanus),Larus dominicanus dominicanus,Larus dominicanus dominicanus,ACCEPTED,100,EXACT,2019-12-02T14:39:19Z
Y04252,5229341,SPECIES,Puffinus gavia,Puffinus gavia,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus gavia,Fluttering Shearwater,"Puffinus gavia (J.R.Forster, 1844)",Puffinus gavia,ACCEPTED,100,EXACT,2019-12-02T14:51:22Z
Y04308,2463946,SPECIES,Anepischetosia maccoyi,Anepyschetosia maccoyi,Animalia,Chordata,Reptilia,Squamata,Scincidae,Anepischetosia,Anepischetosia maccoyi,Highlands Forest-skink,"Anepischetosia maccoyi (Lucas & Frost, 1894)",Anepischetosia maccoyi,ACCEPTED,88,FUZZY,2019-12-02T14:24:05Z
Y04324,2463506,GENUS,Cryptoblepharus,Cryptoblepharus cf carnabyi  (NC),Animalia,Chordata,Reptilia,Squamata,Scincidae,Cryptoblepharus,NA,Snake-eyed Skinks,"Cryptoblepharus Wiegmann, 1834",Cryptoblepharus,ACCEPTED,96,HIGHERRANK,2019-12-02T14:31:28Z
Y04384,6173992,SUBSPECIES,Lichenostomus cratitius,Lichenostomus cratitius occidentalis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Lichenostomus,Lichenostomus cratitius,NA,"Lichenostomus cratitius occidentalis Cabanis, 1851",Lichenostomus cratitius occidentalis,ACCEPTED,100,EXACT,2019-12-02T14:40:16Z
Y04420,2464605,SPECIES,Lerista muelleri,Lerista muelleri,Animalia,Chordata,Reptilia,Squamata,Scincidae,Lerista,Lerista muelleri,Wood Mulch-slider,"Lerista muelleri (Fischer, 1881)",Lerista muelleri,ACCEPTED,100,EXACT,2019-12-02T14:39:57Z
Y04500,2495064,SPECIES,Cinclosoma castaneothorax,Cinclosoma castaneothorax,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Cinclosoma,Cinclosoma castaneothorax,Chestnut-breasted Quail-thrush,"Cinclosoma castaneothorax Gould, 1849",Cinclosoma castaneothorax,ACCEPTED,100,EXACT,2019-12-02T14:29:55Z
Y04528,2379319,SPECIES,Arenigobius bifrenatus,Arenigobius bifrenatus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Arenigobius,Arenigobius bifrenatus,Bridled goby,"Arenigobius bifrenatus (Kner, 1865)",Arenigobius bifrenatus,ACCEPTED,100,EXACT,2019-12-02T14:25:39Z
Y04544,2420694,SPECIES,Carcharodon carcharias,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,Carcharodon carcharias,Great white shark,"Carcharodon carcharias (Linnaeus, 1758)",Carcharodon carcharias,ACCEPTED,100,EXACT,2019-12-02T14:28:32Z
Y04552,2409306,SPECIES,Rhombosolea tapirina,Rhombosolea tapirina,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rhombosolea,Rhombosolea tapirina,Greenback flounder,"Rhombosolea tapirina Günther, 1862",Rhombosolea tapirina,ACCEPTED,100,EXACT,2019-12-02T14:51:58Z
Y04560,2406699,SPECIES,Acanthaluteres brownii,Acanthaluteres brownii,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Acanthaluteres,Acanthaluteres brownii,Spiny-tailed leatherjacket,"Acanthaluteres brownii (Richardson, 1846)",Acanthaluteres brownii,ACCEPTED,100,EXACT,2019-12-02T13:58:25Z
Y04596,2383750,SPECIES,Pseudolabrus rubicundus,Pseudolabrus rubicundus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Pseudolabrus,Pseudolabrus rubicundus,Rosy parrotfish,"Pseudolabrus rubicundus (Macleay, 1881)",Pseudolabrus rubicundus,ACCEPTED,100,EXACT,2019-12-02T14:50:26Z
Y04608,2380577,SPECIES,Arripis georgianus,Arripis georgianus,Animalia,Chordata,Actinopterygii,Perciformes,Arripidae,Arripis,Arripis georgianus,Ruff,"Arripis georgianus (Valenciennes, 1831)",Arripis georgianus,ACCEPTED,100,EXACT,2019-12-02T14:25:42Z
Y04616,5210079,SPECIES,Siphonognathus radiatus,Siphonognathus radiatus,Animalia,Chordata,Actinopterygii,Perciformes,Odacidae,Siphonognathus,Siphonognathus radiatus,Bridled rock whiting,"Siphonognathus radiatus (Quoy & Gaimard, 1834)",Siphonognathus radiatus,ACCEPTED,100,EXACT,2019-12-02T14:52:56Z
Y04624,2398020,SPECIES,Bovichtus angustifrons,Bovichtus angustifrons,Animalia,Chordata,Actinopterygii,Perciformes,Bovichtidae,Bovichtus,Bovichtus angustifrons,Dragonet,"Bovichtus angustifrons Regan, 1913",Bovichtus angustifrons,ACCEPTED,100,EXACT,2019-12-02T14:27:01Z
Y04640,2381302,SPECIES,Kyphosus sydneyanus,Kyphosus sydneyanus,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Kyphosus,Kyphosus sydneyanus,Silver drummer,"Kyphosus sydneyanus (Günther, 1886)",Kyphosus sydneyanus,ACCEPTED,100,EXACT,2019-12-02T14:39:07Z
Y04668,7009918,SPECIES,Trygonorrhina dumerilii,Trygonorrhina dumerilii,Animalia,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Trygonorrhina,Trygonorrhina dumerilii,NA,"Trygonorrhina dumerilii (Castelnau, 1873)",Trygonorrhina dumerilii,ACCEPTED,100,EXACT,2019-12-02T14:56:00Z
Y04704,2418252,SPECIES,Furgaleus macki,Furgaleus macki,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Furgaleus,Furgaleus macki,Whiskery shark,"Furgaleus macki (Whitley, 1943)",Furgaleus macki,ACCEPTED,100,EXACT,2019-12-02T14:35:55Z
Y04844,2356631,SPECIES,Centroberyx lineatus,Centroberyx lineatus,Animalia,Chordata,Actinopterygii,Beryciformes,Berycidae,Centroberyx,Centroberyx lineatus,Swallow-tail,"Centroberyx lineatus (Cuvier, 1829)",Centroberyx lineatus,ACCEPTED,100,EXACT,2019-12-02T14:28:38Z
Y04852,5209673,SPECIES,Bodianus frenchii,Bodianus frenchii,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Bodianus,Bodianus frenchii,Fox wrasse,"Bodianus frenchii (Klunzinger, 1879)",Bodianus frenchii,ACCEPTED,100,EXACT,2019-12-02T14:26:57Z
Y05028,2377106,SPECIES,Bathygobius krefftii,Bathygobius krefftii,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Bathygobius,Bathygobius krefftii,Frayedfin goby,"Bathygobius krefftii (Steindachner, 1866)",Bathygobius krefftii,ACCEPTED,100,EXACT,2019-12-02T14:26:40Z
Y05124,2394213,SPECIES,Sphyraena forsteri,Sphyraena forsteri,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,Sphyraena forsteri,Bigeye barracuda,"Sphyraena forsteri Cuvier, 1829",Sphyraena forsteri,ACCEPTED,100,EXACT,2019-12-02T14:53:18Z
Y05132,2408014,SPECIES,Anoplocapros amygdaloides,Anoplocapros amygdaloides,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Aracanidae,Anoplocapros,Anoplocapros amygdaloides,Western smooth boxfish,"Anoplocapros amygdaloides Fraser-Brunner, 1941",Anoplocapros amygdaloides,ACCEPTED,100,EXACT,2019-12-02T14:24:21Z
Y05168,2407346,SPECIES,Contusus brevicaudus,Contusus brevicaudus,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Contusus,Contusus brevicaudus,Prickly toadfish,"Contusus brevicaudus Hardy, 1981",Contusus brevicaudus,ACCEPTED,100,EXACT,2019-12-02T14:30:31Z
Y05424,2375899,GENUS,Pseudogobius,Pseudogobius sp. (eastern bluespot goby),Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pseudogobius,NA,snouted gobies,"Pseudogobius Popta, 1922",Pseudogobius,ACCEPTED,95,EXACT,2019-12-02T14:50:25Z
Y05512,6792,FAMILY,Gastropteridae,Gastropteridae ornatum,Animalia,Mollusca,Gastropoda,Cephalaspidea,Gastropteridae,NA,NA,NA,Gastropteridae,Gastropteridae,ACCEPTED,96,HIGHERRANK,2019-12-02T14:36:20Z
Y05520,2145597,SPECIES,Artoria howquaensis,Artoria howquaensis,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Artoria,Artoria howquaensis,NA,"Artoria howquaensis Framenau, 2002",Artoria howquaensis,ACCEPTED,100,EXACT,2019-12-02T14:25:54Z
Y05724,5809888,SPECIES,Aulonogyrus strigosus,Aulonogyrus strigosus,Animalia,Arthropoda,Insecta,Coleoptera,Gyrinidae,Aulonogyrus,Aulonogyrus strigosus,NA,Aulonogyrus strigosus,Aulonogyrus strigosus,ACCEPTED,100,EXACT,2019-12-02T14:26:04Z
Y05740,5809853,SPECIES,Onychohydrus scutellaris,Onychohydrus scutellaris,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Onychohydrus,Onychohydrus scutellaris,NA,"Onychohydrus scutellaris (Germar, 1848)",Onychohydrus scutellaris,ACCEPTED,100,EXACT,2019-12-02T14:46:04Z
Y05768,2221582,SPECIES,Amarinus lacustris,Amarinus lacustris,Animalia,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Amarinus,Amarinus lacustris,NA,"Amarinus lacustris (Chilton, 1882)",Amarinus lacustris,ACCEPTED,100,EXACT,2019-12-02T14:23:25Z
Y05776,1425046,SPECIES,Hemianax papuensis,Hemianax papuensis,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Hemianax,Hemianax papuensis,Australian Emperor,"Hemianax papuensis Burmeister, 1839",Hemianax papuensis,ACCEPTED,100,EXACT,2019-12-02T14:37:29Z
Y05792,4781037,SPECIES,Micronecta annae,Micronecta annae,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Micronecta,Micronecta annae,NA,Micronecta annae Kirkaldy,Micronecta annae,ACCEPTED,100,EXACT,2019-12-02T14:42:57Z
Y05804,5809818,SPECIES,Platynectes decempunctatus,Platynectes decempunctatus,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Platynectes,Platynectes decempunctatus,NA,"Platynectes decempunctatus (Fabricius, 1775)",Platynectes decempunctatus,ACCEPTED,100,EXACT,2019-12-02T14:49:04Z
Y05812,2207250,SPECIES,Zuzara venosa,Zuzara venosa,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Zuzara,Zuzara venosa,NA,"Zuzara venosa (Stebbing, 1876)",Zuzara venosa,ACCEPTED,100,EXACT,2019-12-02T14:57:20Z
Y05820,1349391,SPECIES,Hylaeus perhumilis,Hylaeus (Prosopisteron) perhumilis,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,Hylaeus perhumilis,NA,"Hylaeus perhumilis (Cockerell, 1914)",Hylaeus perhumilis,ACCEPTED,100,EXACT,2019-12-02T14:38:30Z
Y05928,5034798,SPECIES,Camponotus tricoloratus,Camponotus tricoloratus,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus tricoloratus,NA,"Camponotus tricoloratus Clark, 1941",Camponotus tricoloratus,ACCEPTED,100,EXACT,2019-12-02T14:28:17Z
